rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
752,ext-ds,97,2067,C,https://github.com/php-ds/ext-ds,An extension providing efficient data structures for PHP 7,MDEwOlJlcG9zaXRvcnk1MDgyNDIzNQ==,2022-10-04T14:02:44Z
751,thc-tips-tricks-hacks-cheat-sheet,271,2067,C,https://github.com/hackerschoice/thc-tips-tricks-hacks-cheat-sheet,Various tips & tricks,MDEwOlJlcG9zaXRvcnkyMzU4MDQzNjQ=,2023-03-28T10:42:29Z
753,OpenGL,638,2064,C,https://github.com/McNopper/OpenGL,OpenGL 3 and 4 with GLSL,MDEwOlJlcG9zaXRvcnk4MzczMzU4,2022-05-21T11:49:30Z
754,litex,435,2063,C,https://github.com/enjoy-digital/litex,"Build your hardware, easily!",MDEwOlJlcG9zaXRvcnk0NTczNDcxOQ==,2023-03-27T15:43:17Z
755,wlroots,352,2061,C,https://github.com/swaywm/wlroots,A modular Wayland compositor library,MDEwOlJlcG9zaXRvcnk4OTM3NzM5Mg==,2022-02-16T22:22:50Z
756,melonDS,346,2059,C,https://github.com/melonDS-emu/melonDS,"DS emulator, sorta",MDEwOlJlcG9zaXRvcnk1ODg5NDU4Mg==,2023-03-28T07:09:58Z
757,ldd3,828,2057,C,https://github.com/martinezjavier/ldd3,Linux Device Drivers 3 examples updated to work in recent kernels,MDEwOlJlcG9zaXRvcnkxMTE3MTg1,2023-03-09T15:24:49Z
758,HID,376,2056,C,https://github.com/NicoHood/HID,Bring enhanced HID functions to your Arduino!,MDEwOlJlcG9zaXRvcnkyMDQ0NjY4Mg==,2022-12-26T05:30:40Z
759,nexmon,421,2053,C,https://github.com/seemoo-lab/nexmon,"The C-based Firmware Patching Framework for Broadcom/Cypress WiFi Chips that enables Monitor Mode, Frame Injection and much more",MDEwOlJlcG9zaXRvcnk3MjA5MzAxMA==,2023-03-24T21:49:00Z
760,gps-sdr-sim,680,2052,C,https://github.com/osqzss/gps-sdr-sim,Software-Defined GPS Signal Simulator,MDEwOlJlcG9zaXRvcnkzNzQzNjIyMw==,2022-10-13T23:23:08Z
761,moonlight-android,376,2046,C,https://github.com/moonlight-stream/moonlight-android,GameStream client for Android,MDEwOlJlcG9zaXRvcnkxMjk4OTc5MA==,2023-03-12T08:13:10Z
762,Down,298,2038,C,https://github.com/johnxnguyen/Down,"Blazing fast Markdown / CommonMark rendering in Swift, built upon cmark.",MDEwOlJlcG9zaXRvcnk1OTkxOTkzMg==,2023-02-15T20:33:08Z
763,tinn,185,2034,C,https://github.com/glouw/tinn,A tiny neural network library,MDEwOlJlcG9zaXRvcnkxMjY5NDQ5MzM=,2021-01-17T23:06:12Z
764,openmv,930,2031,C,https://github.com/openmv/openmv,OpenMV Camera Module,MDEwOlJlcG9zaXRvcnkxNDM2MDk0MA==,2023-03-26T05:17:45Z
765,wiredtiger,350,2021,C,https://github.com/wiredtiger/wiredtiger,WiredTiger's source tree,MDEwOlJlcG9zaXRvcnkyOTQ0MzAy,2023-03-28T10:54:44Z
766,RTKLIB,1418,2019,C,https://github.com/tomojitakasu/RTKLIB,,MDEwOlJlcG9zaXRvcnk5NzQzMjY3,2023-02-26T23:56:32Z
767,Adafruit-GFX-Library,1457,2018,C,https://github.com/adafruit/Adafruit-GFX-Library,"Adafruit GFX graphics core Arduino library, this is the 'core' class that all our other graphics libraries derive from",MDEwOlJlcG9zaXRvcnkzNzAxNjk0,2023-03-27T01:33:04Z
768,tilck,84,2018,C,https://github.com/vvaltchev/tilck,A Tiny Linux-Compatible Kernel,MDEwOlJlcG9zaXRvcnk1Mzg0NTU5NQ==,2023-01-21T15:10:13Z
770,c-jwt-cracker,245,2017,C,https://github.com/brendan-rius/c-jwt-cracker,JWT brute force cracker written in C,MDEwOlJlcG9zaXRvcnk3OTUwMTM1NQ==,2021-04-23T22:31:53Z
769,dosbox-x,307,2017,C,https://github.com/joncampbell123/dosbox-x,DOSBox-X fork of the DOSBox project,MDEwOlJlcG9zaXRvcnkxOTg4MTQyMQ==,2023-03-28T10:08:43Z
772,proxydroid,678,2016,C,https://github.com/madeye/proxydroid,Global Proxy for Android,MDEwOlJlcG9zaXRvcnkzMjgwODI3,2023-01-18T11:26:36Z
771,HackSysExtremeVulnerableDriver,498,2016,C,https://github.com/hacksysteam/HackSysExtremeVulnerableDriver,HackSys Extreme Vulnerable Windows Driver (HEVD),MDEwOlJlcG9zaXRvcnkzNjQyNDgzMg==,2022-12-07T08:23:48Z
773,playerctl,78,2015,C,https://github.com/altdesktop/playerctl,"🎧 mpris media player command-line controller for vlc, mpv, RhythmBox, web browsers, cmus, mpd, spotify and others.",MDEwOlJlcG9zaXRvcnkxODc4ODgwNA==,2023-01-30T17:01:20Z
774,php-ext-xlswriter,206,2014,C,https://github.com/viest/php-ext-xlswriter,🚀 PHP Extension for creating and reader XLSX files. ,MDEwOlJlcG9zaXRvcnkxMTE3NjY3OTc=,2023-03-01T23:52:20Z
775,nanos,114,2013,C,https://github.com/nanovms/nanos,A kernel designed to run one and only one application in a virtualized environment,MDEwOlJlcG9zaXRvcnkxMTUxNTk2MTY=,2023-03-26T10:46:01Z
776,xcape,122,2011,C,https://github.com/alols/xcape,Linux utility to configure modifier keys to act as other keys when pressed and released on their own.,MDEwOlJlcG9zaXRvcnkzODg4MjY1,2022-09-13T06:49:04Z
777,quadsort,97,2007,C,https://github.com/scandum/quadsort,Quadsort is a branchless stable adaptive mergesort faster than quicksort.,MDEwOlJlcG9zaXRvcnkyMzk3NzA0OTA=,2023-03-22T10:31:10Z
778,printf,390,2005,C,https://github.com/mpaland/printf,"Tiny, fast, non-dependent and fully loaded printf implementation for embedded systems. Extensive test suite passing.",MDEwOlJlcG9zaXRvcnkyNDc5ODc2Mw==,2022-04-26T03:55:04Z
779,ettercap,474,2002,C,https://github.com/Ettercap/ettercap,Ettercap Project,MDEwOlJlcG9zaXRvcnk1MDQxMTMz,2023-03-25T09:52:50Z
780,ltp,927,1998,C,https://github.com/linux-test-project/ltp,Linux Test Project http://linux-test-project.github.io/,MDEwOlJlcG9zaXRvcnkzNjQ5OTIy,2023-03-28T10:38:57Z
781,liburing,297,1996,C,https://github.com/axboe/liburing,,MDEwOlJlcG9zaXRvcnkyMDA2NjM1NTU=,2023-03-28T10:49:44Z
782,userland,1096,1994,C,https://github.com/raspberrypi/userland,Source code for ARM side libraries for interfacing to Raspberry Pi GPU.,MDEwOlJlcG9zaXRvcnk2MzY3ODg2,2023-03-22T14:36:56Z
783,mc,485,1988,C,https://github.com/MidnightCommander/mc,Midnight Commander's repository,MDEwOlJlcG9zaXRvcnkyNzY2Mjcz,2023-03-25T07:49:27Z
784,wax,638,1983,C,https://github.com/probablycorey/wax,Wax is now being maintained by alibaba,MDEwOlJlcG9zaXRvcnkyMzg1Mzk=,2017-03-30T07:41:40Z
786,pspg,82,1982,C,https://github.com/okbob/pspg,"Unix pager (with very rich functionality) designed for work with tables. Designed for PostgreSQL, but MySQL is supported too. Works well with pgcli too. Can be used as CSV or TSV viewer too. It supports searching, selecting rows, columns, or block and export selected area to clipboard. ",MDEwOlJlcG9zaXRvcnk5NjkyNjI0Mw==,2023-03-14T05:09:21Z
785,libarchive,641,1982,C,https://github.com/libarchive/libarchive,Multi-format archive and compression library,MDEwOlJlcG9zaXRvcnkzMjE5ODA0,2023-03-02T05:29:50Z
787,ServerStatus-Hotaru,646,1972,C,https://github.com/cokemine/ServerStatus-Hotaru,云探针、多服务器探针、云监控、多服务器云监控,MDEwOlJlcG9zaXRvcnkxNjkwMzQ1ODc=,2022-11-24T07:31:10Z
789,pg_cron,156,1970,C,https://github.com/citusdata/pg_cron,Run periodic jobs in PostgreSQL,MDEwOlJlcG9zaXRvcnk2NzM3Mjk3Nw==,2023-03-13T12:29:12Z
788,Divert,450,1970,C,https://github.com/basil00/Divert,WinDivert: Windows Packet Divert,MDEwOlJlcG9zaXRvcnkyMjMzNzA4,2023-03-15T23:09:58Z
790,chafa,41,1968,C,https://github.com/hpjansson/chafa,📺🗿 Terminal graphics for the 21st century.,MDEwOlJlcG9zaXRvcnkxMzA5MDY4OTc=,2023-03-10T20:15:14Z
791,oniguruma,300,1967,C,https://github.com/kkos/oniguruma,regular expression library,MDEwOlJlcG9zaXRvcnkzODk5OTg3NA==,2023-03-27T14:16:12Z
792,pgbouncer,368,1965,C,https://github.com/pgbouncer/pgbouncer,lightweight connection pooler for PostgreSQL,MDEwOlJlcG9zaXRvcnk2NDY0MjM=,2023-03-27T22:27:58Z
793,FreeDVDBoot,148,1960,C,https://github.com/CTurt/FreeDVDBoot,PlayStation 2 DVD Player Exploit,MDEwOlJlcG9zaXRvcnkyNzIyMjI2MjQ=,2022-02-02T08:15:09Z
794,rlwrap,136,1959,C,https://github.com/hanslub42/rlwrap,A readline wrapper,MDEwOlJlcG9zaXRvcnkxNzExMzAzNw==,2023-03-25T22:06:03Z
795,fdupes,168,1958,C,https://github.com/adrianlopezroche/fdupes,FDUPES is a program for identifying or deleting duplicate files residing within specified directories.,MDEwOlJlcG9zaXRvcnkxOTgxMzAwMw==,2022-11-06T01:34:39Z
796,sqlite,542,1946,C,https://github.com/mackyle/sqlite,Unofficial git mirror of SQLite sources (see link for build instructions),MDEwOlJlcG9zaXRvcnkxMDQwMDYzMg==,2023-03-28T09:51:54Z
797,inih,419,1946,C,https://github.com/benhoyt/inih,"Simple .INI file parser in C, good for embedded systems",MDEwOlJlcG9zaXRvcnkzMjA5NTQwNg==,2022-12-02T21:39:43Z
798,open-vm-tools,403,1943,C,https://github.com/vmware/open-vm-tools,Official repository of VMware open-vm-tools project,MDEwOlJlcG9zaXRvcnkxOTE2MTQxNQ==,2023-03-24T21:22:33Z
799,sundown,394,1939,C,https://github.com/vmg/sundown,"Standards compliant, fast, secure markdown processing library in C",MDEwOlJlcG9zaXRvcnkxNjE4MTE0,2018-07-23T10:50:07Z
800,printf-tac-toe,56,1937,C,https://github.com/carlini/printf-tac-toe,tic-tac-toe in a single call to printf,MDEwOlJlcG9zaXRvcnkyNjM4NDIxMTc=,2022-06-08T08:33:53Z
802,winevdm,123,1935,C,https://github.com/otya128/winevdm,"16-bit Windows (Windows 1.x, 2.x, 3.0, 3.1, etc.) on 64-bit Windows",MDEwOlJlcG9zaXRvcnk0MjkzNjA0OQ==,2023-03-25T00:55:26Z
801,go-sdl2,220,1935,C,https://github.com/veandco/go-sdl2,SDL2 binding for Go,MDEwOlJlcG9zaXRvcnkxMDUwOTY4Mw==,2023-02-10T02:20:32Z
803,Remmina,719,1931,C,https://github.com/FreeRDP/Remmina,Mirror of https://gitlab.com/Remmina/Remmina The GTK+ Remmina Remote Desktop Client,MDEwOlJlcG9zaXRvcnkyNjk2MzA2,2023-03-27T12:06:32Z
804,box64,131,1931,C,https://github.com/ptitSeb/box64,"Box64 - Linux Userspace x86_64 Emulator with a twist, targeted at ARM64 Linux devices",MDEwOlJlcG9zaXRvcnkzMTc0OTM0NDI=,2023-03-28T12:14:58Z
805,noah,93,1930,C,https://github.com/linux-noah/noah,Bash on Ubuntu on macOS,MDEwOlJlcG9zaXRvcnk1NTY1OTQ2MQ==,2020-06-09T10:30:59Z
806,mini3d,479,1927,C,https://github.com/skywind3000/mini3d,3D Software Renderer in 700 Lines !!,MDEwOlJlcG9zaXRvcnk0MDQ0MzQ2NQ==,2022-02-10T20:21:55Z
807,toybox,280,1926,C,https://github.com/landley/toybox,toybox,MDEwOlJlcG9zaXRvcnkzMzc0NTU0,2023-03-28T11:55:43Z
808,mydumper,396,1926,C,https://github.com/mydumper/mydumper,Official MyDumper project,MDEwOlJlcG9zaXRvcnk0NTY5NTYxNg==,2023-03-27T20:44:55Z
809,VulkanMemoryAllocator,268,1925,C,https://github.com/GPUOpen-LibrariesAndSDKs/VulkanMemoryAllocator,Easy to integrate Vulkan memory allocation library,MDEwOlJlcG9zaXRvcnk5NDU1MTY0Nw==,2023-03-22T16:42:59Z
810,FUZIX,241,1924,C,https://github.com/EtchedPixels/FUZIX,FuzixOS: Because Small Is Beautiful,MDEwOlJlcG9zaXRvcnkyNjAxNDAxMw==,2023-03-28T11:20:57Z
811,SwiftLaTeX,98,1922,C,https://github.com/SwiftLaTeX/SwiftLaTeX,"SwiftLaTeX, a WYSIWYG Browser-based LaTeX Editor ",MDEwOlJlcG9zaXRvcnkyMjU5OTAyMDk=,2023-01-20T20:25:18Z
812,ejoy2d,644,1922,C,https://github.com/ejoy/ejoy2d,A 2D Graphics Engine for Mobile Game,MDEwOlJlcG9zaXRvcnkxNTQ5MDEzMA==,2018-09-15T04:06:15Z
813,onion,251,1922,C,https://github.com/davidmoreno/onion,C library to create simple HTTP servers and Web Applications.,MDEwOlJlcG9zaXRvcnk5NjEzMzU=,2022-10-17T18:56:32Z
814,LVS,682,1917,C,https://github.com/alibaba/LVS,"A distribution of Linux Virtual Server with some advanced features. It introduces a new packet forwarding method - FULLNAT other than NAT/Tunneling/DirectRouting, and defense mechanism against synflooding attack - SYNPROXY.",MDEwOlJlcG9zaXRvcnkxMTExNzY4Ng==,2019-07-02T02:59:08Z
815,sc,187,1913,C,https://github.com/tezc/sc,Common libraries and data structures for C.,MDEwOlJlcG9zaXRvcnkzMTE3OTgzMjQ=,2023-03-26T20:18:44Z
816,sigma-file-manager,70,1912,C,https://github.com/aleksey-hoffman/sigma-file-manager,"""Sigma File Manager"" is a free, open-source, quickly evolving, modern file manager (explorer / finder) app for Windows and Linux.",MDEwOlJlcG9zaXRvcnkzNzA2Nzk4MTE=,2023-03-23T17:49:35Z
817,FidelityFX-FSR,148,1911,C,https://github.com/GPUOpen-Effects/FidelityFX-FSR,FidelityFX Super Resolution,MDEwOlJlcG9zaXRvcnkzODU2NDIwMjA=,2022-05-22T20:25:43Z
818,Chipmunk2D,321,1905,C,https://github.com/slembcke/Chipmunk2D,A fast and lightweight 2D game physics library.,MDEwOlJlcG9zaXRvcnkyMDMzMDc5,2023-03-08T03:02:08Z
819,gobpf,300,1905,C,https://github.com/iovisor/gobpf,Go bindings for creating BPF programs.,MDEwOlJlcG9zaXRvcnk3NDE1NTkyMw==,2023-02-27T14:43:02Z
820,simplest_ffmpeg_mobile,769,1903,C,https://github.com/leixiaohua1020/simplest_ffmpeg_mobile,ffmpeg examples in Android / IOS / WinPhone,MDEwOlJlcG9zaXRvcnkzNzg1OTExNA==,2016-04-19T11:30:33Z
821,php-rdkafka,258,1902,C,https://github.com/arnaud-lb/php-rdkafka,"Production-ready, stable Kafka client for PHP",MDEwOlJlcG9zaXRvcnkzMzE0MDYxNg==,2022-07-26T18:44:01Z
822,rune,46,1902,C,https://github.com/google/rune,Rune is a programming language developed to test ideas for improving security and efficiency.,R_kgDOGUHfFw,2023-03-26T00:41:29Z
823,keen,173,1897,C,https://github.com/keendreams/keen,Keen Dreams on Greenlight!,MDEwOlJlcG9zaXRvcnkyNDA5NDcwOA==,2014-11-12T20:12:32Z
824,cc65,369,1895,C,https://github.com/cc65/cc65,cc65 - a freeware C compiler for 6502 based systems,MDEwOlJlcG9zaXRvcnk4OTMyNDg5,2023-03-27T22:00:29Z
825,termbox,185,1895,C,https://github.com/nsf/termbox,Library for writing text-based user interfaces,MDEwOlJlcG9zaXRvcnk0ODM3NzA=,2020-08-25T15:20:53Z
826,f3,122,1894,C,https://github.com/AltraMayor/f3,F3 - Fight Flash Fraud,MDEwOlJlcG9zaXRvcnkyOTg0MTU2,2023-03-13T14:13:19Z
827,txiki.js,121,1890,C,https://github.com/saghul/txiki.js,A tiny JavaScript runtime,MDEwOlJlcG9zaXRvcnkxOTgwOTc4NTA=,2023-03-09T13:25:39Z
828,YAOF,544,1887,C,https://github.com/QiuSimons/YAOF,OpenWrt for Nanopi R2C/R2S/R4S/X86,MDEwOlJlcG9zaXRvcnkyNzU4MzczNTI=,2023-03-28T12:05:36Z
829,android_bootable_recovery,1543,1886,C,https://github.com/omnirom/android_bootable_recovery,,MDEwOlJlcG9zaXRvcnkxMzUzNTgwMQ==,2023-02-15T20:58:36Z
830,CSAPP-Labs,406,1884,C,https://github.com/Exely/CSAPP-Labs,Solutions and Notes for Labs of Computer Systems: A Programmer's Perspective 3rd Editon // 《深入理解计算机系统》第三版的实验文件、解答与笔记,MDEwOlJlcG9zaXRvcnkxMDQ1NjI2NTA=,2023-02-15T15:50:22Z
831,nuster,157,1881,C,https://github.com/jiangwenyuan/nuster,A high performance HTTP proxy cache server and RESTful NoSQL cache server based on HAProxy,MDEwOlJlcG9zaXRvcnkxMDkxMjA4Mjg=,2021-12-07T14:46:06Z
832,KernelSU,303,1878,C,https://github.com/tiann/KernelSU,A Kernel based root solution for Android,R_kgDOIlmzKw,2023-03-28T12:00:15Z
833,pgvector,57,1873,C,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,MDEwOlJlcG9zaXRvcnkzNTk5NTI2MDE=,2023-03-27T06:39:19Z
834,Shipwright,316,1873,C,https://github.com/HarbourMasters/Shipwright,,R_kgDOHCru5Q,2023-03-27T21:32:31Z
835,sslscan,356,1871,C,https://github.com/rbsec/sslscan,sslscan tests SSL/TLS enabled services to discover supported cipher suites,MDEwOlJlcG9zaXRvcnk5NDc2NTQy,2023-03-20T13:44:19Z
836,PureDarwin,148,1867,C,https://github.com/PureDarwin/PureDarwin,"Darwin is the Open Source core of macOS, and PureDarwin is a community project to extend Darwin into a complete, usable operating system.",MDEwOlJlcG9zaXRvcnkyNzY3MjQ2Mg==,2023-01-06T19:48:45Z
837,wolfssl,695,1867,C,https://github.com/wolfSSL/wolfssl,"The wolfSSL library is a small, fast, portable implementation of TLS/SSL for embedded devices to the cloud.  wolfSSL supports up to TLS 1.3!",MDEwOlJlcG9zaXRvcnkyODkyODUyMg==,2023-03-28T13:03:34Z
838,bcrypt-ruby,280,1865,C,https://github.com/bcrypt-ruby/bcrypt-ruby,"bcrypt-ruby is a Ruby binding for the OpenBSD bcrypt() password hashing algorithm, allowing you to easily store a secure hash of your users' passwords.",MDEwOlJlcG9zaXRvcnkxNTI5Mw==,2023-01-05T01:14:10Z
839,espeak-ng,644,1864,C,https://github.com/espeak-ng/espeak-ng,eSpeak NG is an open source speech synthesizer that supports more than hundred languages and accents.,MDEwOlJlcG9zaXRvcnk0NzY0ODQ1Ng==,2023-03-27T14:33:54Z
840,msysgit,641,1862,C,https://github.com/msysgit/msysgit,msysGit has been superseded by Git for Windows 2.x,MDEwOlJlcG9zaXRvcnkzMjU4Mjc=,2016-05-21T12:46:39Z
841,SUDO_KILLER,231,1861,C,https://github.com/TH3xACE/SUDO_KILLER,A tool to identify and exploit sudo rules' misconfigurations and vulnerabilities within sudo for linux privilege escalation.,MDEwOlJlcG9zaXRvcnkxNjA4NzU1OTQ=,2023-01-24T16:10:10Z
842,pico-examples,575,1857,C,https://github.com/raspberrypi/pico-examples,,MDEwOlJlcG9zaXRvcnkzMzEzODExMDU=,2023-03-26T21:48:23Z
843,shad0w,311,1855,C,https://github.com/bats3c/shad0w,A post exploitation framework designed to operate covertly on heavily monitored environments,MDEwOlJlcG9zaXRvcnkyNTk2OTU1Njc=,2021-09-29T00:15:36Z
844,Team-Win-Recovery-Project,755,1854,C,https://github.com/TeamWin/Team-Win-Recovery-Project,"Core recovery files for the Team Win Recovery Project (T.W.R.P) - this is not up to date, please see https://github.com/TeamWin/android_bootable_recovery/",MDEwOlJlcG9zaXRvcnkzOTg4NDEw,2022-02-06T23:29:23Z
845,pelikan,159,1854,C,https://github.com/twitter/pelikan,Pelikan is Twitter's unified cache backend,MDEwOlJlcG9zaXRvcnk0MjgyOTE5MQ==,2023-02-04T00:37:08Z
847,RedisGraph,216,1849,C,https://github.com/RedisGraph/RedisGraph,A graph database as a Redis module,MDEwOlJlcG9zaXRvcnk4NDQ1ODUxMg==,2023-03-28T12:17:14Z
846,HIT-OSLab,565,1849,C,https://github.com/hoverwinter/HIT-OSLab,S - 哈工大《操作系统》实验,MDEwOlJlcG9zaXRvcnkyNDM5NTQ1Mw==,2022-06-11T16:22:31Z
848,kamailio,833,1848,C,https://github.com/kamailio/kamailio,Kamailio - The Open Source SIP Server for large VoIP and real-time communication platforms -,MDEwOlJlcG9zaXRvcnkxNTEwMTU3OQ==,2023-03-28T06:12:44Z
849,TrustKit,307,1847,C,https://github.com/datatheorem/TrustKit,"Easy SSL pinning validation and reporting for iOS, macOS, tvOS and watchOS.",MDEwOlJlcG9zaXRvcnkzMDU2NjE2MQ==,2023-03-15T16:32:24Z
850,rizin,235,1845,C,https://github.com/rizinorg/rizin,UNIX-like reverse engineering framework and command-line toolset.,MDEwOlJlcG9zaXRvcnkyOTk4Njc0OTk=,2023-03-28T09:20:24Z
851,MemProcFS,231,1845,C,https://github.com/ufrisk/MemProcFS,MemProcFS,MDEwOlJlcG9zaXRvcnkxNTgxMTM0MTY=,2023-03-16T22:50:46Z
852,ngx_brotli,195,1844,C,https://github.com/google/ngx_brotli,NGINX module for Brotli compression,MDEwOlJlcG9zaXRvcnk0Mzk4MjY5MA==,2023-01-05T14:37:42Z
853,mpitutorial,725,1840,C,https://github.com/mpitutorial/mpitutorial,MPI programming lessons in C and executable code examples,MDEwOlJlcG9zaXRvcnk2OTE1Mzg5,2023-03-10T00:41:22Z
854,sophia,155,1839,C,https://github.com/pmwkaa/sophia,Modern transactional key-value/row storage library.,MDEwOlJlcG9zaXRvcnkxMjg0MzE1NQ==,2019-01-25T12:24:15Z
855,WindowsInternals,454,1835,C,https://github.com/zodiacon/WindowsInternals,Windows Internals Book 7th edition Tools,MDEwOlJlcG9zaXRvcnk3Mzc5MDUxMA==,2022-06-18T11:04:42Z
856,unqlite,151,1834,C,https://github.com/symisc/unqlite,"An Embedded NoSQL, Transactional Database Engine",MDEwOlJlcG9zaXRvcnkyMjc2MTQ5MQ==,2023-03-04T17:25:12Z
857,ios-twitter-image-pipeline,103,1831,C,https://github.com/twitter/ios-twitter-image-pipeline,Twitter Image Pipeline is a robust and performant image loading and caching framework for iOS clients,MDEwOlJlcG9zaXRvcnk4MDEzODA4Nw==,2022-03-31T11:23:54Z
858,tools,531,1830,C,https://github.com/nullsecuritynet/tools,"Security and Hacking Tools, Exploits, Proof of Concepts, Shellcodes, Scripts.",MDEwOlJlcG9zaXRvcnkzMDE0NzUwMg==,2022-11-03T10:05:36Z
859,distcc,265,1830,C,https://github.com/distcc/distcc,"distributed builds for C, C++ and Objective C",MDEwOlJlcG9zaXRvcnkzNjk2MjIyOQ==,2023-01-15T20:43:55Z
860,log.c,411,1827,C,https://github.com/rxi/log.c,A simple logging library implemented in C99,MDEwOlJlcG9zaXRvcnk4NDczMjExOA==,2023-03-22T15:24:58Z
861,can-utils,634,1826,C,https://github.com/linux-can/can-utils,Linux-CAN / SocketCAN user space applications,MDEwOlJlcG9zaXRvcnkzMTY3MzA3MQ==,2023-03-25T16:22:12Z
862,Validity90,119,1825,C,https://github.com/nmikhailov/Validity90,"Reverse engineering of Validity/Synaptics 138a:0090, 138a:0094, 138a:0097, 06cb:0081, 06cb:009a fingerprint readers protocol",MDEwOlJlcG9zaXRvcnk3OTgzMjIyOQ==,2020-01-16T20:17:32Z
863,inception,1334,1822,C,https://github.com/arkdb/inception,一个集审核、执行、备份及生成回滚语句于一身的MySQL自动化运维工具,MDEwOlJlcG9zaXRvcnk0MTUyNTMxNg==,2022-08-31T03:49:36Z
864,tools,877,1822,C,https://github.com/raspberrypi/tools,,MDEwOlJlcG9zaXRvcnkzMzI5NzQw,2022-07-11T07:39:52Z
865,mtcp,425,1818,C,https://github.com/mtcp-stack/mtcp,mTCP: A Highly Scalable User-level TCP Stack for Multicore Systems,MDEwOlJlcG9zaXRvcnkxODMxMjEyMg==,2022-03-03T14:31:51Z
866,ctypes.sh,88,1816,C,https://github.com/taviso/ctypes.sh,A foreign function interface for bash.,MDEwOlJlcG9zaXRvcnkzOTc1NjU2OQ==,2020-11-28T04:34:06Z
867,deconz-rest-plugin,435,1816,C,https://github.com/dresden-elektronik/deconz-rest-plugin,deCONZ REST-API plugin to control ZigBee devices,MDEwOlJlcG9zaXRvcnkxMTUyNjcxNQ==,2023-03-24T13:38:25Z
868,linux-wifi-hotspot,201,1814,C,https://github.com/lakinduakash/linux-wifi-hotspot,Feature-rich wifi hotspot creator for Linux which provides both GUI and command-line interface. It is also able to create a hotspot using the same wifi card which is connected to an AP already ( Similar to Windows 10). ,MDEwOlJlcG9zaXRvcnkxNzMxMzM5MTI=,2023-02-05T13:46:03Z
869,syslog-ng,431,1810,C,https://github.com/syslog-ng/syslog-ng,"syslog-ng is an enhanced log daemon, supporting a wide range of input and output methods: syslog, unstructured text, queueing, SQL & NoSQL.",MDEwOlJlcG9zaXRvcnkxNDE0Njc1Nw==,2023-03-28T12:44:32Z
870,Entware,133,1809,C,https://github.com/Entware/Entware,Ultimate repo for embedded devices,MDEwOlJlcG9zaXRvcnkxMjM5MjUwNjE=,2023-03-19T17:56:18Z
871,esp8266-oled-ssd1306,609,1809,C,https://github.com/ThingPulse/esp8266-oled-ssd1306,"Driver for the SSD1306 and SH1106 based 128x64, 128x32, 64x48 pixel OLED display running on ESP8266/ESP32",MDEwOlJlcG9zaXRvcnk0NjA4MDE2Nw==,2023-03-26T22:01:40Z
872,WidescreenFixesPack,192,1807,C,https://github.com/ThirteenAG/WidescreenFixesPack,"Plugins to make or improve widescreen resolutions support in games, add more features and fix bugs.",MDEwOlJlcG9zaXRvcnkxNzMzNTM3Mg==,2023-03-13T16:13:27Z
873,GCanvas,206,1804,C,https://github.com/alibaba/GCanvas,A lightweight cross-platform graphics rendering engine. (超轻量的跨平台图形引擎) https://alibaba.github.io/GCanvas,MDEwOlJlcG9zaXRvcnkxMjI5MzU3MDg=,2023-03-06T16:35:47Z
874,freeradius-server,1002,1803,C,https://github.com/FreeRADIUS/freeradius-server,FreeRADIUS - A multi-protocol policy server.,MDEwOlJlcG9zaXRvcnkzNTY0OQ==,2023-03-28T11:05:19Z
875,statsite,252,1802,C,https://github.com/statsite/statsite,C implementation of statsd,MDEwOlJlcG9zaXRvcnk0MTk2ODgx,2021-06-11T12:37:55Z
876,magma,168,1797,C,https://github.com/lavabit/magma,"The magma server daemon, is an encrypted email system with support for SMTP, POP, IMAP, HTTP and MOLTEN,. Additional support for DMTP and DMAP is currently in active development.",MDEwOlJlcG9zaXRvcnkyODM2OTgwOQ==,2022-12-27T15:13:03Z
878,monyhar-lite,134,1795,C,https://github.com/monyhar/monyhar-lite,梦弘浏览器 自主研发版本 - 完全自主研发，打破国外垄断，比 Chrome 快 600%。缺少上网功能。,MDEwOlJlcG9zaXRvcnkzNzU5NDU5NzA=,2021-08-19T09:06:56Z
877,crown,132,1795,C,https://github.com/crownengine/crown,The flexible game engine.,MDEwOlJlcG9zaXRvcnk1MzIxMzE1,2023-03-03T19:48:54Z
879,zlog,620,1794,C,https://github.com/HardySimpson/zlog,"A reliable, high-performance, thread safe, flexsible, clear-model, pure C logging library.",MDEwOlJlcG9zaXRvcnkzMDU1MDI1,2023-02-10T07:08:15Z
880,Yolo-Fastest,409,1793,C,https://github.com/dog-qiuqiu/Yolo-Fastest,":zap: Based on yolo's ultra-lightweight universal target detection algorithm, the calculation amount is only 250mflops, the ncnn model size is only 666kb, the Raspberry Pi 3b can run up to 15fps+, and the mobile terminal can run up to 178fps+",MDEwOlJlcG9zaXRvcnkyODkxNjk4MDY=,2021-08-11T16:55:55Z
881,hitch,156,1792,C,https://github.com/varnish/hitch,A scalable TLS proxy by Varnish Software.,MDEwOlJlcG9zaXRvcnkzMzE5MDc1Ng==,2022-09-14T12:37:21Z
882,coreboot,455,1790,C,https://github.com/coreboot/coreboot,Mirror of https://review.coreboot.org/coreboot.git. We don't handle Pull Requests.,MDEwOlJlcG9zaXRvcnkxNzc5NDk0MA==,2023-03-27T22:04:50Z
